article_id,link,content,title,month,year
11,https://timesofindia.indiatimes.com/india/rajpath-and-central-vista-lawns-to-be-renamed-kartavya-path/articleshow/94008951.cms,"NEW DELHI: New Delhi's historic Rajpath and Central Vista lawns will be renamed 'Kartavya Path', several media reports said on Monday.
Rajpath is the Hindi translation of 'Kingsway', the boulevard's name during British rule, named after King George V. Kartavya means duty in Hindi.
Sources said that Centre's decision is likely to be endorsed by the New Delhi Municipal Council this week. The move is in line with the PM's vision to rid India of all symbols of colonialism, said officials.
The Central Vista Avenue along the Rajpath has undergone major renovation under the Centre's ambitious Central Vista redevelopment project. It will have state-wise food stalls, red granite walkways with greenery all around, vending zones, parking lots and round-the-clock security.
Prime Minister Narendra Modi is scheduled to inaugurate the revamped stretch from Vijay Chowk to India Gate on Sep 8.
(With inputs from agencies)",Rajpath and Central Vista lawns to be renamed 'Kartavya Path' | India News - Times of India,9,2022
12,https://timesofindia.indiatimes.com/india/kartavya-path-the-new-name-of-refurbished-central-vista-avenue/articleshow/94020951.cms,"NEW DELHI: 'Kartavya Path' will be the new name of the refurbished Central Vista Avenue which is set to be inaugurated by Prime Minister Narendra Modi on Sep 8.
The Central Vista Avenue includes the Rajpath and the India Gate lawns. While there was no official name such as 'Central Vista Avenue', sources claimed that it was conceptualised as a project as part of the Central Vista redevelopment plan.
The Central Vista Avenue with added new public amenities making the avenue safer and more accessible for all is set to be inaugurated by Prime Minister Narendra Modi on Sep 8.
The Central Vista Avenue Refurbishment Project modernised the avenue while restoring elements with heritage value.
Officials in the Ministry of Urban Affairs said that 74 historic light poles, and all chain links have been restored, upgraded, and reinstalled on site.
More than 900 new light poles have been added where necessary to ensure that the space is always safe for visitors.
Similarly, concrete bollards have been replaced with 1000+ white sandstone bollards to maintain the precinct's historical character and pedestrian sidewalks along the Rajpath have been paved with robust and durable materials.
Besides, 16.5 km of pedestrian walkways have been added along the Rajpath, across the lawns, along and across the canals, and at the India Gate Precinct.","'Kartavya Path', the new name of refurbished Central Vista Avenue | India News - Times of India",9,2022
13,https://timesofindia.indiatimes.com/city/delhi/delhi-dmrc-to-provide-free-bus-services-to-central-vista-visitors/articleshow/94075800.cms,"NEW DELHI: The Delhi Metro Rail Corporation (DMRC) would provide free bus services from Friday for those visiting the Central Vista after its inauguration.
Anuj Dayal, principal executive director (corporate Communications), Delhi Metro Rail Corporation (DMRC) said that the bus service will be provided to those visiting India Gate or Central Vista from Friday, Sep 9.
Dayal said that visitors can board the buses from four pickup points - Bhairon Marg, Raj Ghat, Connaught Place (near Palika parking), and the Jawaharlal Nehru Stadium.
Central Vista Project Inauguration Live Updates
The electric buses deployed by Delhi metro will pick up the visitors from these four locations and will drop off at Gate Number 1 of the National Stadium at C Hexagon, from where the India Gate or Central Vista can be accessed by walk, he said.
""This facility will be available initially for a week,"" Dayal said. ""A total of 12 buses will be operated on these routes. These buses will be available for visitors from 5 pm and the last pick up will be at 9 pm,"" he said.
DMRC would deploy the mini electric buses that are used for last mile connectivity from its select station. There would be no charges for using the buses, since the facility is being provided as a temporary arrangement, a DMRC official said.",Delhi: DMRC to provide free bus services to Central Vista visitors | Delhi News - Times of India,9,2022
14,https://timesofindia.indiatimes.com/city/delhi/delhi-central-vista-to-get-six-vending-zones-with-120-vendors-soon/articleshow/94125618.cms,"NEW DELHI: New Delhi Municipal Council (NDMC) will soon make six vending zones at Kartavya Path fully operational, accommodating 120 vendors.
""We have been communicated by Central Public Works Department (CPWD) to operate the vending zones. To begin with, six sites will be made operational, each having space for 15 vendors selling ice creams and five vendors selling water,"" said NDMC vice-chairman Satish Upadhyay.
These zones will be located close to Man Singh Road, C Hexagon Road and Rafi Marg. The licensing department is giving priority to the vendors who already had NDMC licences and were selling ice creams in the area.
""There enforcement department has been asked to check papers of these vendors and ensure no encroachment takes place. Health teams will ensure no littering happens in and around these zones and vendors will have to keep dustbins,"" said Upadhyay. ""We will have a zero-tolerance policy towards littering, and if anyone is found littering, challans will be issued. We request people to act responsibly and contribute in keeping the area clean,"" he said, adding that some vendors had already started occupying the space.
CPWD has also developed 16 permanent shops in the shape of a food plaza with eight shops located on the northern and another eight on the southern side of stretch no. 1 on the India Gate side.
""These shops have been handed over to various states through Delhi Tourism and Transportation Development Corporation. These shops/stalls will be selling state food specialties on the line of Dilli Haat. Some of them have already started setting up shops and others will join too. The shops will soon become fully operational,"" said a CPWD official.
However, restrictions will be there for all visitors and sellers to operate on the lawns. ""We will discourage people from eating at the front lawns on Kartavya Path near India Gate. Eating food on the lawns at C-Hexagon near India Gate is anyway not allowed. Necessary arrangements will be made to enforce this curb,"" said the official.",Delhi: Central Vista to get six vending zones with 120 vendors soon | Delhi News - Times of India,9,2022
15,https://timesofindia.indiatimes.com/city/delhi/central-vista-avenue-may-get-a-new-name/articleshow/93976869.cms,"NEW DELHI: The government may give a new name to the commonly known Central Vista Avenue (CVA), which has been revamped. The name could be in sync with the government's thrust on its development roadmap for the next 25 years, which has been termed 'Amrit Kaal', sources said.
The CVA comprises the Rajpath and the India Gate lawns, according to the Centre's website on Central Vista. Sources said there was ""no question"" of changing the name of Rajpath.
Sources said there was no official name such as 'Central Vista Avenue' in government records, but it was conceptualised as a project as part of the Central Vista redevelopment plan. The government submitted records of the CVA in the Supreme Court in 2020 and the Delhi Urban Art Commission, in its records, referred to the area as CVA in 2021.",Central Vista Avenue may get a new name | Delhi News - Times of India,9,2022
16,https://timesofindia.indiatimes.com/city/delhi/kartavya-path-will-be-allowed-to-have-90-ice-cream-carts-30-water-vending-machines-ndmc/articleshow/94201485.cms,"NEW DELHI: The newly-christened Kartavya Path can have a maximum of 120 ice-cream carts and water dispensing trolleys at six vending locations, NDMC said on Wednesday.
New Delhi Municipal Council Vice Chairman Satish Upadhyay said that there are six vending zones on Kartavya Path between Central Vista Lawns and India Gate.
""Each vending zone can have a maximum of 15 ice cream trolleys and five water dispensing kiosks. So cumulatively, 120 trolleys -- 90 ice cream trolleys and 30 water kiosks -- can be allowed in six vending areas. This is for better and effective management of vending kiosks,"" Upadhyay told PTI.
He said that an order to this effect has also been issued.
Gujarat, Himachal Election Results 2022 Live Updates: Party's high command to decide on Himachal CM, say Congress MLAs

The NDMC order said that ice cream trolley trade licences have been issued. According to the NDMC order, the six locations from where these trolleys will be operating are South of C-Hexagon Road, North of C-Hexagon Road, South of Man Singh Road (both sides), South of Rafi Ahmed Road, and North of Rafi Ahmed Road.
The NDMC has also asked district magistrates to ensure the deployment of civil defence volunteers for duty in the area for monitoring, and law enforcement at path.
""District Magistrate, New Delhi District is requested to ensure that the deployment of Civil Defence Volunteers (CDVs) for duty in the area is rationalised as per the zonal plan so as to ensure that two CDVs per zone, per shift are available to assist the teams,"" NDMC's notice issued on Tuesday read.
Upadhyay said officials will also ensure that only licensed and prescribed numbers of carts are set up in each vending zone.
""They will also educate people not to jump in the water bodies on the Kartavya Path. They will also ensure effective parking management. The enforcement officials will ensure that the place is not littered with garbage and other rules are followed,"" Upadhyay said.
Last week, Prime Minister Narendra Modi inaugurated Kartavya Path -- a stretch from Rashtrapati Bhavan to India Gate.
According to the government, the refurbished road symbolises a shift from erstwhile Rajpath being an icon of power to Kartavya Path being an example of ""public ownership and empowerment"".","'Kartavya Path' will be allowed to have 90 ice-cream carts, 30 water vending machines: NDMC | Delhi News - Times of India",9,2022
17,https://timesofindia.indiatimes.com/city/delhi/nostalgic-excited-delhiites-throng-the-revamped-kartavya-path-on-day-1/articleshow/94122946.cms,"One of Delhi's most visited tourist attractions and a quintessential picnic spot for Delhiites, the India Gate precinct and its greener complex are now open to the public once again. Renamed as the Kartavya Path, the refurbished Rajpath and Central Vista avenue saw thousands of visitors on Day 1, post the inauguration. Manicured lawns, walkways, canals and the new pedestrian underpasses are features that caught the eye of the visitors.
People clicked pictures at the Kartavya Path

While many were visiting the Kartavya Path for the first time, we spotted many couples and families, who were revisiting their old memories. Param Singh Rawat, a visitor, said, I used to stay at Minto Road and come here as a kid to watch the Republic Day Parade, and now I am here again. It is bringing back old memories and the changed landscape looks great. Laakh guna sundar hai yeh.""
For many, it was a maiden visit. Shreya Sinha from Patna, who is studying urban design, shared, These lawns are majestic. In a place like Delhi, this place is perfect for social interactions and catching up. We hope to have a green, iconic space like this in our city too.""
Visitors enjoyed sitting in the manicured lawns with friends and family

Visitors were seen munching on bhel puri, ice cream and gol gappas

Ek photo, please?
Clicking selfies with India Gate gracing the backdrop is almost mandatory for everyone visiting the monument. However, for visitors, this time, the newly-unveiled 28-feet tall statue of Subhas Chandra Bose was a major attraction too.
The newly unveiled 28 feet tall statue of Netaji at Kartavya Path

Praveen Singh, a photographer at the India Gate for close to 12 years, was excited to be clicking happy faces once again as the complex reopened to the public.  Ab toh humara India Gate vaapis se khul gaya hai, Sunday ho ya nahi yahaan ab rush rahega hi,"" he says. After cultural performances, the first day came to a close with a 10-minute-long drone show, with around 250 drones lighting up the night sky and making formations to celebrate and honour Netaji.
A swarm of drones lit up the sky over the India Gate complex

- Shivika Manchanda","Nostalgic', 'excited': Delhiites throng the revamped Kartavya Path on Day 1 | Delhi News - Times of India",9,2022
18,https://timesofindia.indiatimes.com/city/delhi/a-spot-of-bother-street-vendors-fail-to-find-cheer/articleshow/94106387.cms,"NEW DELHI: Mahesh Chandra Sharma, who has been selling papad at India Gate for three decades, was looking forward to the opening of the redeveloped Central Vista. We were hit with a double whammy in the past two years.
The Covid-19 pandemic affected our business first and then we were asked to vacate the spot around 20 months ago,"" said Sharma, who remained clueless on Friday about where he was supposed to be selling his wares at the revamped Central Vista.
Though seven vending plazas have been designated, most of the hawkers on Friday were unaware about their location. The vending zones have been made near the parking lot on both sides and a symbol of cart has been put up to signify the commercial area. On Friday, the vending zones were mostly deserted.
Nearly two years ago, I earned Rs 1,000-1,500 a day,"" said Sharma. Today, I got just Rs 80. We aren't allowed to enter the lawns and I have no idea on how I will be able to earn enough to repay a loan of Rs 4 lakh I had to take in the past two years."" The papad seller hoped the government would take some decision to help vendors like him.
Gujarat, Himachal Election Results 2022 Live Updates: Party's high command to decide on Himachal CM, say Congress MLAs

Bhelpuri seller Sevak Ram had a similar request. We should be allowed to sell eatables on the front lawn of India Gate. We have suffered a great loss due to the pandemic and the closure of the area.""
Though hawkers weren't allowed to enter the front lawn, many of them managed to sneak in and sell their wares before being made to leave by the security staff. I don't know where the designated vending zone is. I decided to risk entering the front lawn because I have to support my family,"" said Munish, a chana-seller, who was hustled away by the security guards even as he spoke to TOI. He was warned of action if he was caught on the front lawn again.
Sumit, who sells cotton candy, initially stood outside the lawn. But when he failed to attract customers, he decided to enter the lawn. Sumit revealed that the past two years had been extremely rough for him with his income hit by the lockdown. I was forced to return to my village in Uttar Pradesh. I came back to the city 10 days ago hoping for good business due to the crowds coming to the revamped Kartavya Path,"" said Sumit.",A spot of bother: Street vendors fail to find cheer | Delhi News - Times of India,9,2022
19,https://timesofindia.indiatimes.com/city/delhi/delhi-centre-set-to-rename-rajpath-and-central-vista-lawns-as-kartavya-path/articleshow/94012754.cms,"NEW DELHI: The government is set to rename Rajpath and Central Vista lawns as Kartavya Path. The New Delhi Municipal Council (NDMC) has convened a special meeting on Sep 7 (Wednesday) to adopt the new name, sources said.
Prime Minister Narendra Modi is scheduled to inaugurate the revamped Rajpath and Central Vista lawns on Thursday evening. TOI on Sunday had first reported the government's plan to rename the stretch on the lines of Amrit Kaal"", which lays major thrust on the duty of citizens.
The entire road and area from the Netaji statue to the Rashtrapati Bhavan will be known as Kartavya Path. Sources said this is also a message to the ruling class that the era of rulers and subjects is over.
Earlier, the name of the road on which PM's residence is located was also changed from Race Course Road to Lok Kalyan Marg.
Gujarat, Himachal Election Results 2022 Live Updates: Party's high command to decide on Himachal CM, say Congress MLAs

Modi in his last Aug 15 speech had stressed on the abolition of symbols relating to colonial mindset. In the run up to 2047, he also stressed upon the importance of duties. Both these factors can be seen behind the naming of 'Kartavya Path', sources said.
The Central Vista Avenue comprises the Rajpath and the India Gate lawns, as per the central government's dedicated website on the Central Vista.
Sources said there is no official name such as 'Central Vista Avenue' in government records, but it was conceptualised as a project as part of the Central Vista redevelopment plan. The government submitted records of the CVA in the Supreme Court in 2020 and the Delhi Urban Art Commission, in its records, referred to the area as CVA in 2021.",Delhi: Centre set to rename Rajpath and Central Vista lawns as Kartavya Path | Delhi News - Times of India,9,2022
20,https://timesofindia.indiatimes.com/india/pm-modi-to-inaugurate-kartavya-path-unveil-netaji-statue-10-things-to-know/articleshow/94064634.cms,"NEW DELHI: Prime Minister Narendra Modi on Thursday unveiled 28-feet-tall statue of Netaji Subhas Chandra Bose at India Gate. He also inaugurated the newly-christened 'Kartavya Path' "" a stretch from Rashtrapati Bhavan to India Gate that has red granite walkways with greenery all around, refurbished canals, state-wise food stalls, new amenity blocks and vending kiosks.
The statue is part of the Centre's Rs 13,450-crore Central Vista project, which will have a new Parliament building, new office and residences for the prime minister and vice-president and new ministry buildings. The North and South Blocks, the secretariat buildings flanking Rashtrapati Bhavan, will be converted into museums.
#WATCH | PM Narendra Modi unveils the statue of #NetajiSubhasChandraBose beneath the canopy near India Gate (ANI) https://t.co/I3W68LbUxI
"" The Times Of India (@timesofindia) 1662645059000

Read: This is what India's most famous avenue now looks like
Gujarat, Himachal Election Results 2022 Live Updates: Party's high command to decide on Himachal CM, say Congress MLAs

Here are top things to know about today's key inauguration ...
Prime Minister Narendra Modi unveiled a 28-ft-tall statue of Netaji Subhas Chandra Bose at India Gate.
PM also inaugurated the newly-christened Kartavya Path -- a stretch from Rashtrapati Bhavan to India Gate.
The ceremony was attended by 1,500 guests followed by a cultural event, including a drone show on Netaji's life.
PM also interacted with labourers who were engaged in the Central Vista Avenue revamp work.
The statue is part of the Centre's Rs 13,450-crore Central Vista project, which will have a new Parliament building.
The black granite statue has been carved from a monolithic block of granite weighing 280 metric tonne.
The block of granite picked for the statue was transported to Delhi from Telangana and the statue was carved out of it in over two months.
Meanwhile, the new 'Kartavya Path' stretch exhibits beautified landscapes, lawns with walkways, added green spaces, refurbished canals, new amenity blocks, improved signages and vending kiosks.
The entire stretch has been revamped under the Modi government's ambitious Central Vista redevelopment project.
According to the government, it symbolises a shift from erstwhile Rajpath being an icon of power to Kartavya Path being an example of public ownership and empowerment.
The government said the redevelopment is being done to address various concerns such as increasing traffic of visitors, lack of basic amenities (public toilets, drinking water, street furniture, parking space), inadequate signage, poor maintenance of water features and haphazard parking.
New pedestrian underpasses, improved parking spaces, new exhibition panels and upgraded night lighting are some other features that will enhance the public experience.
Around 19 acres of total canal area have been revamped. They have been fitted with infrastructure such as aerators.
There are 16 bridges on the entire stretch. Boating will be allowed in two canals "" one near Krishi Bhawan and another around Vanijya Bhawan.
Along the Rajpath, the area spreading 3.90 lakh square metre has been developed with greenery all around. Also, the new red granite walkways spreading 15.5 km have been created, replacing bajri sand that lined the ground earlier.
The redevelopment project of the Central Vista "" the nation's power corridor "" envisages a new triangular Parliament building, a common central secretariat, revamping the three-km Rajpath, a new prime minister's residence and office, and a new vice-president's enclave.

WATCH
Drone Video: Kartavya Path-First look of the revamped Central Vista Avenue","Kartavya Path: PM Modi to inaugurate 'Kartavya Path', unveil Netaji statue; 10 things to know | India News - Times of India",9,2022
